,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
38,100022,267983,270193,POINT(-0.12310 51.53080),POINT(-0.04090 51.58680),-0.12310 51.53080,-0.04090 51.58680,-0.1231,51.5308,-0.0409,51.5868,51.5308%2C-0.1231,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""1 York Way, London N1C 4AX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""10.5 km"",
                  ""value"" : 10451
               },
               ""duration"" : {
                  ""text"" : ""20 mins"",
                  ""value"" : 1181
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
39,100022,270193,267983,POINT(-0.04090 51.58680),POINT(-0.12310 51.53080),-0.04090 51.58680,-0.12310 51.53080,-0.0409,51.5868,-0.1231,51.5308,51.5868%2C-0.0409,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""1 York Way, London N1C 4AX, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""10.5 km"",
                  ""value"" : 10464
               },
               ""duration"" : {
                  ""text"" : ""19 mins"",
                  ""value"" : 1167
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
40,100023,269503,270193,POINT(-0.07330 51.58030),POINT(-0.04090 51.58680),-0.07330 51.58030,-0.04090 51.58680,-0.0733,51.5803,-0.0409,51.5868,51.5803%2C-0.0733,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""99 Stonebridge Rd, London N15 5PB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""3.1 km"",
                  ""value"" : 3090
               },
               ""duration"" : {
                  ""text"" : ""11 mins"",
                  ""value"" : 678
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
41,100023,270193,269503,POINT(-0.04090 51.58680),POINT(-0.07330 51.58030),-0.04090 51.58680,-0.07330 51.58030,-0.0409,51.5868,-0.0733,51.5803,51.5868%2C-0.0409,51.5803%2C-0.0733,"{
   ""destination_addresses"" : [ ""99 Stonebridge Rd, London N15 5PB, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""3.1 km"",
                  ""value"" : 3058
               },
               ""duration"" : {
                  ""text"" : ""12 mins"",
                  ""value"" : 716
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
42,100024,267948,270193,POINT(-0.12784 51.53233),POINT(-0.04090 51.58680),-0.12784 51.53233,-0.04090 51.58680,-0.12784,51.53233,-0.0409,51.5868,51.53233%2C-0.12784,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""10.7 km"",
                  ""value"" : 10656
               },
               ""duration"" : {
                  ""text"" : ""22 mins"",
                  ""value"" : 1323
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
43,100024,270193,267948,POINT(-0.04090 51.58680),POINT(-0.12784 51.53233),-0.04090 51.58680,-0.12784 51.53233,-0.0409,51.5868,-0.12784,51.53233,51.5868%2C-0.0409,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""10.7 km"",
                  ""value"" : 10652
               },
               ""duration"" : {
                  ""text"" : ""22 mins"",
                  ""value"" : 1312
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
44,100025,269471,270193,POINT(-0.07490 51.58230),POINT(-0.04090 51.58680),-0.07490 51.58230,-0.04090 51.58680,-0.0749,51.5823,-0.0409,51.5868,51.5823%2C-0.0749,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""667 Seven Sisters Rd, South Tottenham, London N15 5LA, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.9 km"",
                  ""value"" : 2918
               },
               ""duration"" : {
                  ""text"" : ""9 mins"",
                  ""value"" : 537
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
45,100025,270193,269471,POINT(-0.04090 51.58680),POINT(-0.07490 51.58230),-0.04090 51.58680,-0.07490 51.58230,-0.0409,51.5868,-0.0749,51.5823,51.5868%2C-0.0409,51.5823%2C-0.0749,"{
   ""destination_addresses"" : [ ""667 Seven Sisters Rd, South Tottenham, London N15 5LA, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.9 km"",
                  ""value"" : 2886
               },
               ""duration"" : {
                  ""text"" : ""10 mins"",
                  ""value"" : 583
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
46,100026,269751,270193,POINT(-0.05970 51.58810),POINT(-0.04090 51.58680),-0.05970 51.58810,-0.04090 51.58680,-0.0597,51.5881,-0.0409,51.5868,51.5881%2C-0.0597,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""Tottenham Hale, London N17 9NA, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.6 km"",
                  ""value"" : 1635
               },
               ""duration"" : {
                  ""text"" : ""5 mins"",
                  ""value"" : 302
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
47,100026,270193,269751,POINT(-0.04090 51.58680),POINT(-0.05970 51.58810),-0.04090 51.58680,-0.05970 51.58810,-0.0409,51.5868,-0.0597,51.5881,51.5868%2C-0.0409,51.5881%2C-0.0597,"{
   ""destination_addresses"" : [ ""Tottenham Hale, London N17 9NA, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.6 km"",
                  ""value"" : 1638
               },
               ""duration"" : {
                  ""text"" : ""6 mins"",
                  ""value"" : 359
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
48,100027,267252,270193,POINT(-0.14370 51.49510),POINT(-0.04090 51.58680),-0.14370 51.49510,-0.04090 51.58680,-0.1437,51.4951,-0.0409,51.5868,51.4951%2C-0.1437,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""Victoria Station, London SW1, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""15.2 km"",
                  ""value"" : 15197
               },
               ""duration"" : {
                  ""text"" : ""28 mins"",
                  ""value"" : 1686
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
49,100027,270193,267252,POINT(-0.04090 51.58680),POINT(-0.14370 51.49510),-0.04090 51.58680,-0.14370 51.49510,-0.0409,51.5868,-0.1437,51.4951,51.5868%2C-0.0409,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""Victoria Station, London SW1, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""15.2 km"",
                  ""value"" : 15200
               },
               ""duration"" : {
                  ""text"" : ""27 mins"",
                  ""value"" : 1618
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
50,100028,270193,270630,POINT(-0.04090 51.58680),POINT(-0.02010 51.58300),-0.04090 51.58680,-0.02010 51.58300,-0.0409,51.5868,-0.0201,51.583,51.5868%2C-0.0409,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""17490 Selborne Rd, London E17 7LP, UK"" ],
   ""origin_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.7 km"",
                  ""value"" : 1742
               },
               ""duration"" : {
                  ""text"" : ""5 mins"",
                  ""value"" : 321
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
51,100028,270630,270193,POINT(-0.02010 51.58300),POINT(-0.04090 51.58680),-0.02010 51.58300,-0.04090 51.58680,-0.0201,51.583,-0.0409,51.5868,51.583%2C-0.0201,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""Blackhorse Road, London E17 6JT, UK"" ],
   ""origin_addresses"" : [ ""17490 Selborne Rd, London E17 7LP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.7 km"",
                  ""value"" : 1745
               },
               ""duration"" : {
                  ""text"" : ""5 mins"",
                  ""value"" : 320
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
52,100029,271447,271450,POINT(0.01690 51.40010),POINT(0.01720 51.40850),0.01690 51.40010,0.01720 51.40850,0.0169,51.4001,0.0172,51.4085,51.4001%2C0.0169,51.4085%2C0.0172,"{
   ""destination_addresses"" : [ ""Station Parade, Tweedy Rd, Bromley BR1 3NN, UK"" ],
   ""origin_addresses"" : [ ""12-14 High St, Bromley BR1 1EA, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.3 km"",
                  ""value"" : 1315
               },
               ""duration"" : {
                  ""text"" : ""9 mins"",
                  ""value"" : 568
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
53,100029,271450,271447,POINT(0.01720 51.40850),POINT(0.01690 51.40010),0.01720 51.40850,0.01690 51.40010,0.0172,51.4085,0.0169,51.4001,51.4085%2C0.0172,51.4001%2C0.0169,"{
   ""destination_addresses"" : [ ""12-14 High St, Bromley BR1 1EA, UK"" ],
   ""origin_addresses"" : [ ""Station Parade, Tweedy Rd, Bromley BR1 3NN, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.4 km"",
                  ""value"" : 1406
               },
               ""duration"" : {
                  ""text"" : ""8 mins"",
                  ""value"" : 465
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
54,100030,238731,238746,POINT(-2.24680 53.78370),POINT(-2.24580 53.79310),-2.24680 53.78370,-2.24580 53.79310,-2.2468,53.7837,-2.2458,53.7931,53.7837%2C-2.2468,53.7931%2C-2.2458,"{
   ""destination_addresses"" : [ ""1a Railway St, Burnley BB11 1DA, UK"" ],
   ""origin_addresses"" : [ ""11 Spring Hill Rd, Burnley BB11 2LQ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.0 km"",
                  ""value"" : 2026
               },
               ""duration"" : {
                  ""text"" : ""17 mins"",
                  ""value"" : 1033
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
55,100030,238746,238731,POINT(-2.24580 53.79310),POINT(-2.24680 53.78370),-2.24580 53.79310,-2.24680 53.78370,-2.2458,53.7931,-2.2468,53.7837,53.7931%2C-2.2458,53.7837%2C-2.2468,"{
   ""destination_addresses"" : [ ""11 Spring Hill Rd, Burnley BB11 2LQ, UK"" ],
   ""origin_addresses"" : [ ""1a Railway St, Burnley BB11 1DA, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.6 km"",
                  ""value"" : 1574
               },
               ""duration"" : {
                  ""text"" : ""16 mins"",
                  ""value"" : 935
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
56,100031,277324,277341,POINT(1.07350 51.28280),POINT(1.07610 51.27410),1.07350 51.28280,1.07610 51.27410,1.0735,51.2828,1.0761,51.2741,51.2828%2C1.0735,51.2741%2C1.0761,"{
   ""destination_addresses"" : [ ""Canterbury East, Station Rd E, Canterbury CT1 2RB, UK"" ],
   ""origin_addresses"" : [ ""Pavilion Court, 27 St. Dunstans St, Canterbury CT2 8BT, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.4 km"",
                  ""value"" : 1414
               },
               ""duration"" : {
                  ""text"" : ""18 mins"",
                  ""value"" : 1075
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
57,100031,277341,277324,POINT(1.07610 51.27410),POINT(1.07350 51.28280),1.07610 51.27410,1.07350 51.28280,1.0761,51.2741,1.0735,51.2828,51.2741%2C1.0761,51.2828%2C1.0735,"{
   ""destination_addresses"" : [ ""Pavilion Court, 27 St. Dunstans St, Canterbury CT2 8BT, UK"" ],
   ""origin_addresses"" : [ ""Canterbury East, Station Rd E, Canterbury CT1 2RB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.0 km"",
                  ""value"" : 1950
               },
               ""duration"" : {
                  ""text"" : ""13 mins"",
                  ""value"" : 776
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
58,100032,228496,228564,POINT(-3.17720 51.47580),POINT(-3.17070 51.48310),-3.17720 51.47580,-3.17070 51.48310,-3.1772,51.4758,-3.1707,51.4831,51.4758%2C-3.1772,51.4831%2C-3.1707,"{
   ""destination_addresses"" : [ ""140 Queen St, Cardiff CF10 2GP, UK"" ],
   ""origin_addresses"" : [ ""Station Approach, Saunders Rd, Cardiff CF10 1RH, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.7 km"",
                  ""value"" : 1714
               },
               ""duration"" : {
                  ""text"" : ""11 mins"",
                  ""value"" : 672
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
