,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
429,100220,271283,271036,POINT(0.00580 51.52860),POINT(-0.00340 51.54210),0.00580 51.52860,-0.00340 51.54210,0.0058,51.5286,-0.0034,51.5421,51.5286%2C0.0058,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.5286,0.0058"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
430,100221,269992,271283,POINT(-0.05070 51.49920),POINT(0.00580 51.52860),-0.05070 51.49920,0.00580 51.52860,-0.0507,51.4992,0.0058,51.5286,51.4992%2C-0.0507,51.5286%2C0.0058,"{
   ""destination_addresses"" : [ ""51.5286,0.0058"" ],
   ""origin_addresses"" : [ ""51.4992,-0.0507"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
431,100221,271283,269992,POINT(0.00580 51.52860),POINT(-0.05070 51.49920),0.00580 51.52860,-0.05070 51.49920,0.0058,51.5286,-0.0507,51.4992,51.5286%2C0.0058,51.4992%2C-0.0507,"{
   ""destination_addresses"" : [ ""51.4992,-0.0507"" ],
   ""origin_addresses"" : [ ""51.5286,0.0058"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
432,100222,234409,234425,POINT(-2.63400 53.54370),POINT(-2.63270 53.54440),-2.63400 53.54370,-2.63270 53.54440,-2.634,53.5437,-2.6327,53.5444,53.5437%2C-2.634,53.5444%2C-2.6327,"{
   ""destination_addresses"" : [ ""53.5444,-2.6327"" ],
   ""origin_addresses"" : [ ""53.5437,-2.634"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
433,100222,234425,234409,POINT(-2.63270 53.54440),POINT(-2.63400 53.54370),-2.63270 53.54440,-2.63400 53.54370,-2.6327,53.5444,-2.634,53.5437,53.5444%2C-2.6327,53.5437%2C-2.634,"{
   ""destination_addresses"" : [ ""53.5437,-2.634"" ],
   ""origin_addresses"" : [ ""53.5444,-2.6327"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
434,100223,270480,270630,POINT(-0.02590 51.58270),POINT(-0.02010 51.58300),-0.02590 51.58270,-0.02010 51.58300,-0.0259,51.5827,-0.0201,51.583,51.5827%2C-0.0259,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""51.583,-0.0201"" ],
   ""origin_addresses"" : [ ""51.5827,-0.0259"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
435,100223,270630,270480,POINT(-0.02010 51.58300),POINT(-0.02590 51.58270),-0.02010 51.58300,-0.02590 51.58270,-0.0201,51.583,-0.0259,51.5827,51.583%2C-0.0201,51.5827%2C-0.0259,"{
   ""destination_addresses"" : [ ""51.5827,-0.0259"" ],
   ""origin_addresses"" : [ ""51.583,-0.0201"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
436,100224,265829,265832,POINT(-0.19100 51.54830),POINT(-0.19090 51.54750),-0.19100 51.54830,-0.19090 51.54750,-0.191,51.5483,-0.1909,51.5475,51.5483%2C-0.191,51.5475%2C-0.1909,"{
   ""destination_addresses"" : [ ""51.5475,-0.1909"" ],
   ""origin_addresses"" : [ ""51.5483,-0.191"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
437,100224,265832,265829,POINT(-0.19090 51.54750),POINT(-0.19100 51.54830),-0.19090 51.54750,-0.19100 51.54830,-0.1909,51.5475,-0.191,51.5483,51.5475%2C-0.1909,51.5483%2C-0.191,"{
   ""destination_addresses"" : [ ""51.5483,-0.191"" ],
   ""origin_addresses"" : [ ""51.5475,-0.1909"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
438,100225,269321,269406,POINT(-0.08110 51.31020),POINT(-0.07740 51.30760),-0.08110 51.31020,-0.07740 51.30760,-0.0811,51.3102,-0.0774,51.3076,51.3102%2C-0.0811,51.3076%2C-0.0774,"{
   ""destination_addresses"" : [ ""51.3076,-0.0774"" ],
   ""origin_addresses"" : [ ""51.3102,-0.0811"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
439,100225,269406,269321,POINT(-0.07740 51.30760),POINT(-0.08110 51.31020),-0.07740 51.30760,-0.08110 51.31020,-0.0774,51.3076,-0.0811,51.3102,51.3076%2C-0.0774,51.3102%2C-0.0811,"{
   ""destination_addresses"" : [ ""51.3102,-0.0811"" ],
   ""origin_addresses"" : [ ""51.3076,-0.0774"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
440,100226,248222,248583,POINT(-1.50690 53.68400),POINT(-1.48730 53.67880),-1.50690 53.68400,-1.48730 53.67880,-1.5069,53.684,-1.4873,53.6788,53.684%2C-1.5069,53.6788%2C-1.4873,"{
   ""destination_addresses"" : [ ""53.6788,-1.4873"" ],
   ""origin_addresses"" : [ ""53.684,-1.5069"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
441,100226,248583,248222,POINT(-1.48730 53.67880),POINT(-1.50690 53.68400),-1.48730 53.67880,-1.50690 53.68400,-1.4873,53.6788,-1.5069,53.684,53.6788%2C-1.4873,53.684%2C-1.5069,"{
   ""destination_addresses"" : [ ""53.684,-1.5069"" ],
   ""origin_addresses"" : [ ""53.6788,-1.4873"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
442,100227,258982,259017,POINT(-0.61020 51.48320),POINT(-0.60580 51.48610),-0.61020 51.48320,-0.60580 51.48610,-0.6102,51.4832,-0.6058,51.4861,51.4832%2C-0.6102,51.4861%2C-0.6058,"{
   ""destination_addresses"" : [ ""51.4861,-0.6058"" ],
   ""origin_addresses"" : [ ""51.4832,-0.6102"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
443,100227,259017,258982,POINT(-0.60580 51.48610),POINT(-0.61020 51.48320),-0.60580 51.48610,-0.61020 51.48320,-0.6058,51.4861,-0.6102,51.4832,51.4861%2C-0.6058,51.4832%2C-0.6102,"{
   ""destination_addresses"" : [ ""51.4832,-0.6102"" ],
   ""origin_addresses"" : [ ""51.4861,-0.6058"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
444,100228,260543,268747,POINT(-0.43790 51.56970),POINT(-0.10320 51.51080),-0.43790 51.56970,-0.10320 51.51080,-0.4379,51.5697,-0.1032,51.5108,51.5697%2C-0.4379,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
445,100228,268747,260543,POINT(-0.10320 51.51080),POINT(-0.43790 51.56970),-0.10320 51.51080,-0.43790 51.56970,-0.1032,51.5108,-0.4379,51.5697,51.5108%2C-0.1032,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
446,100229,260543,267933,POINT(-0.43790 51.56970),POINT(-0.12430 51.50830),-0.43790 51.56970,-0.12430 51.50830,-0.4379,51.5697,-0.1243,51.5083,51.5697%2C-0.4379,51.5083%2C-0.1243,"{
   ""destination_addresses"" : [ ""51.5083,-0.1243"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
447,100229,267933,260543,POINT(-0.12430 51.50830),POINT(-0.43790 51.56970),-0.12430 51.50830,-0.43790 51.56970,-0.1243,51.5083,-0.4379,51.5697,51.5083%2C-0.1243,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5083,-0.1243"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
448,100230,260543,269122,POINT(-0.43790 51.56970),POINT(-0.09030 51.51140),-0.43790 51.56970,-0.09030 51.51140,-0.4379,51.5697,-0.0903,51.5114,51.5697%2C-0.4379,51.5114%2C-0.0903,"{
   ""destination_addresses"" : [ ""51.5114,-0.0903"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
449,100230,269122,260543,POINT(-0.09030 51.51140),POINT(-0.43790 51.56970),-0.09030 51.51140,-0.43790 51.56970,-0.0903,51.5114,-0.4379,51.5697,51.5114%2C-0.0903,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5114,-0.0903"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
450,100231,260543,267662,POINT(-0.43790 51.56970),POINT(-0.13350 51.52810),-0.43790 51.56970,-0.13350 51.52810,-0.4379,51.5697,-0.1335,51.5281,51.5697%2C-0.4379,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""51.5281,-0.1335"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
451,100231,267662,260543,POINT(-0.13350 51.52810),POINT(-0.43790 51.56970),-0.13350 51.52810,-0.43790 51.56970,-0.1335,51.5281,-0.4379,51.5697,51.5281%2C-0.1335,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5281,-0.1335"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
452,100232,260543,269459,POINT(-0.43790 51.56970),POINT(-0.07540 51.51160),-0.43790 51.56970,-0.07540 51.51160,-0.4379,51.5697,-0.0754,51.5116,51.5697%2C-0.4379,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
453,100232,269459,260543,POINT(-0.07540 51.51160),POINT(-0.43790 51.56970),-0.07540 51.51160,-0.43790 51.56970,-0.0754,51.5116,-0.4379,51.5697,51.5116%2C-0.0754,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
454,100233,260543,267983,POINT(-0.43790 51.56970),POINT(-0.12310 51.53080),-0.43790 51.56970,-0.12310 51.53080,-0.4379,51.5697,-0.1231,51.5308,51.5697%2C-0.4379,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""51.5308,-0.1231"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
455,100233,267983,260543,POINT(-0.12310 51.53080),POINT(-0.43790 51.56970),-0.12310 51.53080,-0.43790 51.56970,-0.1231,51.5308,-0.4379,51.5697,51.5308%2C-0.1231,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5308,-0.1231"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
456,100234,260543,269225,POINT(-0.43790 51.56970),POINT(-0.08570 51.50523),-0.43790 51.56970,-0.08570 51.50523,-0.4379,51.5697,-0.0857,51.50523,51.5697%2C-0.4379,51.50523%2C-0.0857,"{
   ""destination_addresses"" : [ ""51.50523,-0.0857"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
457,100234,269225,260543,POINT(-0.08570 51.50523),POINT(-0.43790 51.56970),-0.08570 51.50523,-0.43790 51.56970,-0.0857,51.50523,-0.4379,51.5697,51.50523%2C-0.0857,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.50523,-0.0857"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
458,100235,260543,269296,POINT(-0.43790 51.56970),POINT(-0.08210 51.51860),-0.43790 51.56970,-0.08210 51.51860,-0.4379,51.5697,-0.0821,51.5186,51.5697%2C-0.4379,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
459,100235,269296,260543,POINT(-0.08210 51.51860),POINT(-0.43790 51.56970),-0.08210 51.51860,-0.43790 51.56970,-0.0821,51.5186,-0.4379,51.5697,51.5186%2C-0.0821,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
460,100236,260543,266682,POINT(-0.43790 51.56970),POINT(-0.16290 51.52240),-0.43790 51.56970,-0.16290 51.52240,-0.4379,51.5697,-0.1629,51.5224,51.5697%2C-0.4379,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
461,100236,266682,260543,POINT(-0.16290 51.52240),POINT(-0.43790 51.56970),-0.16290 51.52240,-0.43790 51.56970,-0.1629,51.5224,-0.4379,51.5697,51.5224%2C-0.1629,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
462,100237,260543,266343,POINT(-0.43790 51.56970),POINT(-0.17530 51.51620),-0.43790 51.56970,-0.17530 51.51620,-0.4379,51.5697,-0.1753,51.5162,51.5697%2C-0.4379,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
463,100237,266343,260543,POINT(-0.17530 51.51620),POINT(-0.43790 51.56970),-0.17530 51.51620,-0.43790 51.56970,-0.1753,51.5162,-0.4379,51.5697,51.5162%2C-0.1753,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
464,100238,260543,267948,POINT(-0.43790 51.56970),POINT(-0.12784 51.53233),-0.43790 51.56970,-0.12784 51.53233,-0.4379,51.5697,-0.12784,51.53233,51.5697%2C-0.4379,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
465,100238,267948,260543,POINT(-0.12784 51.53233),POINT(-0.43790 51.56970),-0.12784 51.53233,-0.43790 51.56970,-0.12784,51.53233,-0.4379,51.5697,51.53233%2C-0.12784,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
466,100239,260543,267252,POINT(-0.43790 51.56970),POINT(-0.14370 51.49510),-0.43790 51.56970,-0.14370 51.49510,-0.4379,51.5697,-0.1437,51.4951,51.5697%2C-0.4379,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
467,100239,267252,260543,POINT(-0.14370 51.49510),POINT(-0.43790 51.56970),-0.14370 51.49510,-0.43790 51.56970,-0.1437,51.4951,-0.4379,51.5697,51.4951%2C-0.1437,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
468,100240,260543,268311,POINT(-0.43790 51.56970),POINT(-0.11340 51.50330),-0.43790 51.56970,-0.11340 51.50330,-0.4379,51.5697,-0.1134,51.5033,51.5697%2C-0.4379,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
469,100240,268311,260543,POINT(-0.11340 51.50330),POINT(-0.43790 51.56970),-0.11340 51.50330,-0.43790 51.56970,-0.1134,51.5033,-0.4379,51.5697,51.5033%2C-0.1134,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
470,100241,260543,268672,POINT(-0.43790 51.56970),POINT(-0.10480 51.52030),-0.43790 51.56970,-0.10480 51.52030,-0.4379,51.5697,-0.1048,51.5203,51.5697%2C-0.4379,51.5203%2C-0.1048,"{
   ""destination_addresses"" : [ ""51.5203,-0.1048"" ],
   ""origin_addresses"" : [ ""51.5697,-0.4379"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
471,100241,268672,260543,POINT(-0.10480 51.52030),POINT(-0.43790 51.56970),-0.10480 51.52030,-0.43790 51.56970,-0.1048,51.5203,-0.4379,51.5697,51.5203%2C-0.1048,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""51.5697,-0.4379"" ],
   ""origin_addresses"" : [ ""51.5203,-0.1048"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
472,100242,275978,280810,POINT(0.70290 50.93410),POINT(0.71342 50.92585),0.70290 50.93410,0.71342 50.92585,0.7029,50.9341,0.71342,50.92585,50.9341%2C0.7029,50.92585%2C0.71342,"{
   ""destination_addresses"" : [ ""50.92585,0.71342"" ],
   ""origin_addresses"" : [ ""50.9341,0.7029"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
473,100242,280810,275978,POINT(0.71342 50.92585),POINT(0.70290 50.93410),0.71342 50.92585,0.70290 50.93410,0.71342,50.92585,0.7029,50.9341,50.92585%2C0.71342,50.9341%2C0.7029,"{
   ""destination_addresses"" : [ ""50.9341,0.7029"" ],
   ""origin_addresses"" : [ ""50.92585,0.71342"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
474,100243,271036,272192,POINT(-0.00340 51.54210),POINT(0.06960 51.49010),-0.00340 51.54210,0.06960 51.49010,-0.0034,51.5421,0.0696,51.4901,51.5421%2C-0.0034,51.4901%2C0.0696,"{
   ""destination_addresses"" : [ ""51.4901,0.0696"" ],
   ""origin_addresses"" : [ ""51.5421,-0.0034"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
475,100243,272192,271036,POINT(0.06960 51.49010),POINT(-0.00340 51.54210),0.06960 51.49010,-0.00340 51.54210,0.0696,51.4901,-0.0034,51.5421,51.4901%2C0.0696,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""51.5421,-0.0034"" ],
   ""origin_addresses"" : [ ""51.4901,0.0696"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
476,100244,234627,234631,POINT(-2.61240 50.94480),POINT(-2.61200 50.92480),-2.61240 50.94480,-2.61200 50.92480,-2.6124,50.9448,-2.612,50.9248,50.9448%2C-2.6124,50.9248%2C-2.612,"{
   ""destination_addresses"" : [ ""50.9248,-2.612"" ],
   ""origin_addresses"" : [ ""50.9448,-2.6124"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
477,100244,234631,234627,POINT(-2.61200 50.92480),POINT(-2.61240 50.94480),-2.61200 50.92480,-2.61240 50.94480,-2.612,50.9248,-2.6124,50.9448,50.9248%2C-2.612,50.9448%2C-2.6124,"{
   ""destination_addresses"" : [ ""50.9448,-2.6124"" ],
   ""origin_addresses"" : [ ""50.9248,-2.612"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
478,100245,268672,269122,POINT(-0.10480 51.52030),POINT(-0.09030 51.51140),-0.10480 51.52030,-0.09030 51.51140,-0.1048,51.5203,-0.0903,51.5114,51.5203%2C-0.1048,51.5114%2C-0.0903,"{
   ""destination_addresses"" : [ ""51.5114,-0.0903"" ],
   ""origin_addresses"" : [ ""51.5203,-0.1048"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
479,100245,269122,268672,POINT(-0.09030 51.51140),POINT(-0.10480 51.52030),-0.09030 51.51140,-0.10480 51.52030,-0.0903,51.5114,-0.1048,51.5203,51.5114%2C-0.0903,51.5203%2C-0.1048,"{
   ""destination_addresses"" : [ ""51.5203,-0.1048"" ],
   ""origin_addresses"" : [ ""51.5114,-0.0903"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
480,100246,268672,269459,POINT(-0.10480 51.52030),POINT(-0.07540 51.51160),-0.10480 51.52030,-0.07540 51.51160,-0.1048,51.5203,-0.0754,51.5116,51.5203%2C-0.1048,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5203,-0.1048"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
481,100246,269459,268672,POINT(-0.07540 51.51160),POINT(-0.10480 51.52030),-0.07540 51.51160,-0.10480 51.52030,-0.0754,51.5116,-0.1048,51.5203,51.5116%2C-0.0754,51.5203%2C-0.1048,"{
   ""destination_addresses"" : [ ""51.5203,-0.1048"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
482,100247,268672,269296,POINT(-0.10480 51.52030),POINT(-0.08210 51.51860),-0.10480 51.52030,-0.08210 51.51860,-0.1048,51.5203,-0.0821,51.5186,51.5203%2C-0.1048,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5203,-0.1048"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
